urls,dates,type,district,surface,nbr_rooms,description,price,agency_name,details,floor_nbr
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Birkhadem-Alger-34271-205411-2.html,2017-09-26,Terrain,Birkhadem,588,0,"Description du bien
Vente Terrain Birkhadem Vente terrain d une superficie de 588 m² avec une vieille battisse dans une résidence de Villas à Tikesraine Birkhadem, composé de deux lots mitoyens Le premier lot : superficie de 196 m² avec 1 façade de 8,45 m.Le deuxième lot : superficie de 392 m² avec une façade de 16,5 m. Terrain plat en hauteur, viabilisé pour R+2, 2 livrets foncier, accès  facile autoroute, prés de la nouvelle fac de droitNB: La vente peut se faire pour deux frères deux amis ext ...Prix: 160 000,00 DA/m² Appelez-nous au : 0550495841 / 0560060743 / 0550495842 / 0540959943 / 0560066918 / 
",NA,Agence immobilière la residence,NA,NA
https://www.lkeria.com/annonces/immobilier/Vente-Carcasse-Khraicia-Alger-34271-205410-2.html,2017-09-26,Carcasse,Khraicia,135,0,"Description du bien
Vente Carcasse Khraicia En vente carcasse à Khraicia Shaoula d’une superficie de 135m², surface batie 92m², superficie développée 447 m², en R+2, garage pour 02 vehiculesRez de chaussée: F21er étage : F32ème étage: duplex F4 avec terrasse, façade de 15 mlPrix: 32 000 000,00 DA Appelez-nous au : 0550495841 / 0560060743 / 0550495842 / 0540959943 / 0560066918 / 
",NA,Agence immobilière la residence,Surface :135 m2 Garage,NA
https://www.lkeria.com/annonces/immobilier/Vente-Villa-El-Mouradia-Alger-34271-205404-2.html,2017-09-26,Villa,El Mouradia,400,6,"Description du bien
Vente Villa El Mouradia Vente jolie villa coloniale F6 en r+1 au Golf, superficie de 400 m², surface bâtie de 160 m² environ, rénovée, ensoleillée, sur une impasse, avec une vue dégagée, , (02) deux cuisines avec éléments, cheminée, jardin , garage pour deux voitures avec rideaux électriques, une façade de 20 m environ, possibilité de vendre avec meubles.Prix: 148 000 000,00 DA Appelez-nous au : 0550495841 / 0560060743 / 0550495842 / 0540959943 / 0560066918 / 
",NA,Agence immobilière la residence,Surface :400 m2 6 pièces Meublé Jardin Garage Balcon Sanitaire Gaz de ville Eau chaude,NA
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-El-Biar-Alger-280-205395-2.html,2017-09-26,Terrain,El Biar,900,0,"Description du bien
Vente Terrain El Biar Carrefour de L’immobilier vend à El Biar un terrain
promotionnel de : 900 M² avec acte et livret foncier, certificat
d’urbanisme : R+5 idéal pour tout projet promotionnel, le prix est de : 18
Mds. Nous contacter au : (0552) 05 02 10/ (0661) 52 51 12. Email :
carrefourimmobilier1996@gmail.com.
 
 Appelez-nous au : 0661 525 112 / 0552 050 210 / 
",18e7,Agence immobilière CARREFOUR DE L'IMMOBILIER,Prix Négociable Avec Acte Surface :900 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Villa-Bordj-El-Bahri-Alger-34271-205377-2.html,2017-09-26,Villa,Bordj El Bahri,200,0,"Description du bien
Vente Villa Bordj El Bahri Vente Belle Villa à Alger plage, d’une superficie de 200 m² en R+2 et buanderie, surface bâtie 160m², 03 cuisines équipées, une cour de 40 m² 02 garages, climatisation.Prix : 80 000 000,00 DA Appelez-nous au : 0550495841 / 0560060743 / 0550495842 / 0540959943 / 0560066918 / 
",NA,Agence immobilière la residence,Avec Acte Surface :200 m2 Garage Balcon Climatisation Sanitaire Cour Gaz de ville Eau chaude,NA
https://www.lkeria.com/annonces/immobilier/Vente-Villa-Hydra-Alger-34271-205368-2.html,2017-09-26,Villa,Hydra,150,7,"Description du bien
Vente Villa Hydra Vente villa à Said Hamdine d une superficie de 150m², bati 115m², en R+2, petit jardin 9*3,  garage pour  02 voitures, dalle de sol, , escalier en marbre, 05 pcs, 02 salons, 03 sdb.Prix: 80 000 000,00 DA Appelez-nous au : 0550495841 / 0560060743 / 0550495842 / 0540959943 / 0560066918 / 
",NA,Agence immobilière la residence,Avec Acte Surface :150 m2 7 pièces Jardin Garage Balcon Livret foncier Terrasse Sanitaire Gaz de ville Eau chaude,NA
https://www.lkeria.com/annonces/immobilier/Vente-Duplex-Bir-Mourad-Rais-Alger-34647-204469-2.html,2017-09-26,Duplex,Bir Mourad Rais,250,0,"Description du bien
Vente Duplex Bir Mourad Rais vend duplex de 250 m² avec des matériaux nobles haut standing cuisine équipée garage pour 4 voitures à proximité de said hamdine gardiennage nuit et jour visiophone clim chauffage central  Appelez-nous au : 0550477708 / 0553668050 / 0540000846 / 021600596 / 
",12e7,Agence immobilière Darine,Prix Négociable Avec Acte Surface :250 m2 Garage Livret foncier Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Hydra-Alger-34271-205328-2.html,2017-09-21,Appartement,Hydra,210,4,"Description du bien
Vente Appartement Hydra vente d’un joli appartement d’une superficie de 210 m² à val d’hydra, au 6ème étage composé de trois chambres et un double séjour , deux salles de bain et trois sanitaires, cuisine équipée, box pour un véhicule.Prix : 85 000 000,00 DA Appelez-nous au : 0550495841 / 0560060743 / 0550495842 / 0540959943 / 0560066918 / 
",NA,Agence immobilière la residence,Surface :210 m2 4 pièces Garage Balcon Ascenseur Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Cheraga-Alger-32879-205325-2.html,2017-09-21,Appartement,Cheraga,0,0,"Description du bien
Vente Appartement Cheraga CHERAGA, pas loin du centre ville Dans une belle résidences cloturee, nous mettons en vente, un superbe joli appartement de type F4, de 150 m², avec de jolies finitions, composée de : suite parentale: une salle d eau+ dressing avec un grand balcon, un grand séjour qui fait office d un salon et un coin salle à manger, deux autres chambres, une salle de bain, loggia, deux balcons, une belle entree . https://www.facebook.com/mon.adresse.immobilier/  Appelez-nous au : 0561 75 89 06
",52e6,Agence immobilière MON ADRESSE,NA,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Cheraga-Alger-32879-205314-2.html,2017-09-20,Appartement,Cheraga,150,4,"Description du bien
Vente Appartement Cheraga CHERAGA, pas loin du centre ville
Dans une belle résidences clôturée, nous mettons en vente, un superbe joli appartement de type F4, de 150 m², avec de jolies finitions, composée de : suite parentale: une salle d eau+ dressing avec un grand balcon, un grand séjour qui fait office d un salon et un coin salle à manger, deux autres chambres, une salle de bain, loggia, deux balcons, une belle entrée .   https://www.facebook.com/mon.adresse.immobilier/PS: L APPARTEMENT SE VEND MEUBLE AUSSI Appelez-nous au : 0561 75 89 06
",52e6,Agence immobilière MON ADRESSE,Prix Négociable Avec Acte Surface :150 m2 4 pièces Meublé Jardin Garage Livret foncier,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Staoueli-Alger-32879-205291-2.html,2017-09-18,Appartement,Staoueli,158,4,"Description du bien
Vente Appartement Staoueli Staoueli : OUEST d ALGERDans une superbe résidence de très haut standing , nous mettons en vente deux somptueux appartements de type F4, très luxueux, avec ttc: climatisation centrale, matériaux nobles,  et le comble une superbe vue imprenable sur mer et ville.Pour ceux qui aime la tranquillité, un cadre de vie très agréable vous attend, n’hésitez surtt pas à nous contacter pour plus de renseignements .*www.facebook.com/mon.adresse.immobilier/  Appelez-nous au : 0561 75 89 06
",48e6,Agence immobilière MON ADRESSE,Surface :158 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Staoueli-Alger-32879-205290-2.html,2017-09-18,Appartement,Staoueli,158,4,"Description du bien
Vente Appartement Staoueli Staoueli : OUEST d ALGERDans une superbe résidence de très haut standing , nous mettons en vente deux somptueux appartements de type F4, très luxueux, avec ttc: climatisation centrale, matériaux nobles,  et le comble une superbe vue imprenable sur mer et ville.Pour ceux qui aime la tranquillité, un cadre de vie très agréable vous attend, n’hésitez surtt pas à nous contacter pour plus de renseignements .*www.facebook.com/mon.adresse.immobilier/  Appelez-nous au : 0561 75 89 06
",48e6,Agence immobilière MON ADRESSE,Surface :158 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Villa-Ain-Benian-Alger-378-205277-2.html,2017-09-18,Villa,Ain Benian,450,8,"Description du bien
Vente Villa Ain Benian L agence Nari
, l immobilier Net et Perfect vend a Ain Benian  les dunes dans une superbe résidence une belle
villa de 160/450m² en R+2 , très bien fini et avec toute les commodités . Libre
de suite au prix de 13,5 Milliards neg 
Tel:
021 44 76 49
Fax: 021 56 56 22
Mob: 0550 54 56 68 
Site web: www.nari-immobilier.com 
Email : info@nari-immobilier.com Appelez-nous au : 0550 54 56 68
",13e7,Agence immobilière Nari,Prix Négociable Surface :450 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Hydra-Alger-378-205067-2.html,2017-09-18,Appartement,Hydra,100,0,"Description du bien
Vente Appartement Hydra L’agence Nari , l’immobilier Net et
Perfect vend a Val d Hydra un superbe F3 de 100 m² en 5eme étage avec ascenseur
et toute les commodités . Toute aussi garage et box fermé individuel . Pour le
prix n hésitez pas a nous contacter .
Tel: 021 44
76 49
Fax: 021 56 56 22
Mob: 0550 54 56 68 
Site web: www.nari-immobilier.com 
Email : info@nari-immobilier.com Appelez-nous au : 0550 54 56 68
",NA,Agence immobilière Nari,NA,NA
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Birtouta-Alger-280-205274-2.html,2017-09-17,Terrain,Birtouta,500,0,"Description du bien
Vente Terrain Birtouta Vends à Birtouta un terrain hautement résidentiel de : 500
M², une façade de : 17 Mètres avec acte et livret foncier, le prix est de
: 10 Unités/M². Nous contacter au : (0552) 05 02 10/ (0661) 52 51 12. Email :
carrefourimmobilier1996@gmail.com.
 Appelez-nous au : 0661 525 112 / 0552 050 210 / 
",5e7,Agence immobilière CARREFOUR DE L'IMMOBILIER,Prix Négociable,NA
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Rouiba-Alger-280-205273-2.html,2017-09-17,Terrain,Rouiba,6800,0,"Description du bien
Vente Terrain Rouiba Carrefour de L’immobilier vend à la zone industrielle de
Rouiba un terrain de : 6800 M² avec acte et livret foncier, le prix est de : 75.000
DA/M² idéal pour tout projet industriel. Nous contacter au : (0552) 05 02 10/
(0661) 52 51 12. Email : carrefourimmobilier1996@gmail.com.
 Appelez-nous au : 0661 525 112 / 0552 050 210 / 
",51e7,Agence immobilière CARREFOUR DE L'IMMOBILIER,Prix Négociable Avec Acte Surface :6800 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Rouiba-Alger-280-205272-2.html,2017-09-17,Terrain,Rouiba,4500,0,"Description du bien
Vente Terrain Rouiba Carrefour de L’immobilier vend à la zone industrielle de
Rouiba un terrain de : 4500 M² avec acte et livret foncier, le prix est de : 75.000
DA/M² idéal pour tout projet industriel. Nous contacter au : (0552) 05 02 10/
(0661) 52 51 12. Email : carrefourimmobilier1996@gmail.com.
 Appelez-nous au : 0661 525 112 / 0552 050 210 / 
",3375e5,Agence immobilière CARREFOUR DE L'IMMOBILIER,Prix Négociable Avec Acte Surface :4500 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Tessala--El-Merdja-Alger-280-205270-2.html,2017-09-17,Terrain,Tessala El Merdja,6e3,0,"Description du bien
Vente Terrain Tessala El Merdja Carrefour de L’immobilier vend à Tessala El Merdja un
terrain promotionnel de : 6000 M² entièrement clôturé avec acte et livret
foncier, certificat d’urbanisme : R+3 idéal pour tout projet promotionnel,
le prix est de : 25.000 DA/M². Nous contacter au : (0552) 05 02 10/ (0661) 52
51 12. Email : carrefourimmobilier1996@gmail.com.
 Appelez-nous au : 0661 525 112 / 0552 050 210 / 
",15e7,Agence immobilière CARREFOUR DE L'IMMOBILIER,Prix Négociable Avec Acte Surface :6000 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Ouled-Fayet-Alger-280-205268-2.html,2017-09-17,Terrain,Ouled Fayet,300,0,"Description du bien
Vente Terrain Ouled Fayet Carrefour de L’immobilier vend à Birkhadem centre un terrain
résidentiel de : 300 M², 2 façades avec acte et livret foncier, le prix est de
: 23 Unités/M². Nous contacter au : (0552) 05 02 10/ (0661) 52 51 12. Email : carrefourimmobilier1996@gmail.com.
 Appelez-nous au : 0661 525 112 / 0552 050 210 / 
",69e6,Agence immobilière CARREFOUR DE L'IMMOBILIER,Prix Négociable Avec Acte Surface :300 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Ouled-Fayet-Alger-280-205267-2.html,2017-09-17,Terrain,Ouled Fayet,300,0,"Description du bien
Vente Terrain Ouled Fayet Carrefour de L’immobilier vend à Ouled Fayet centre un
terrain résidentiel de : 300 M² avec acte et livret foncier, le prix est de :
25 Unités/M² Ferme. Nous contacter au : (0552) 05 02 10/ (0661) 52 51 12. Email
: carrefourimmobilier1996@gmail.com.
 Appelez-nous au : 0661 525 112 / 0552 050 210 / 
",25e4,Agence immobilière CARREFOUR DE L'IMMOBILIER,Prix Fixe Avec Acte Surface :300 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Reghaia-Alger-280-205262-2.html,2017-09-17,Terrain,Reghaia,8e5,0,"Description du bien
Vente Terrain Reghaia Carrefour de L’immobilier vend à Reghaia un terrain classé
Z.E.T de : 800 Hectares avec acte et livret foncier, le prix est de : 2 Unités/M².
Nous contacter au : (0552) 05 02 10/ (0661) 52 51 12. Email :
carrefourimmobilier1996@gmail.com.
 Appelez-nous au : 0661 525 112 / 0552 050 210 / 
",16e9,Agence immobilière CARREFOUR DE L'IMMOBILIER,Prix Négociable Avec Acte Surface :800000 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-El-Biar-Alger-280-205259-2.html,2017-09-17,Terrain,El Biar,900,0,"Description du bien
Vente Terrain El Biar Carrefour de L’immobilier vend à un terrain promotionnel de
: 900 M² avec acte et livret foncier, certificat d’urbanisme : R+5 idéal
pour tout projet promotionnel, le prix est de : 18 Mds. Nous contacter au :
(0552) 05 02 10/ (0661) 52 51 12. Email : carrefourimmobilier1996@gmail.com.
 Appelez-nous au : 0661 525 112 / 0552 050 210 / 
",18e7,Agence immobilière CARREFOUR DE L'IMMOBILIER,Prix Négociable Avec Acte Surface :900 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Ouled-Fayet-Alger-280-205256-2.html,2017-09-17,Appartement,Ouled Fayet,126,3,"Description du bien
Vente Appartement Ouled Fayet Carrefour de l immobilier vend à Ouled Fayet (Résidence les
Pins) un F3 de 126 M² situé au 2ième étage, cuisine équipée, chauffage central,
parabole le tout avec acte et livret foncier avec box. Le prix est de : 3.4
Mds. Nous contacter au : (0552) 05 02 10/ (0661) 52 51 12. Email :
carrefourimmobilier1996@gmail.com.
 Appelez-nous au : 0661 525 112 / 0552 050 210 / 
",36e6,Agence immobilière CARREFOUR DE L'IMMOBILIER,Prix Négociable Avec Acte Surface :126 m2 3 pièces,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Ouled-Fayet-Alger-280-205252-2.html,2017-09-17,Appartement,Ouled Fayet,80,3,"Description du bien
Vente Appartement Ouled Fayet Carrefour de l immobilier vend à Ouled Fayet (CC3) un F3 de 80
M² situé au 3ième et dernier étage dans une résidence, chauffage central et
climatisation le tout avec acte et livret foncier. Le prix est de : 1.8 Mds.
Nous contacter au : (0552) 05 02 10/ (0661) 52 51 12. Email :
carrefourimmobilier1996@gmail.com.
 Appelez-nous au : 0661 525 112 / 0552 050 210 / 
",18e6,Agence immobilière CARREFOUR DE L'IMMOBILIER,Prix Négociable Avec Acte Surface :80 m2 3 pièces,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Cheraga-Alger-34647-205228-2.html,2017-09-17,Appartement,Cheraga,138,4,"Description du bien
Vente Appartement Cheraga Vend un F4, 138m2, 7eme étage a chéraga ville nouvelle promotion, cuisine équipée, salle de bain wc, ascenseur place de parking, télé surveillance Appelez-nous au : 0550477708 / 0553668050 / 0540000846 / 021600596 / 
",42e7,Agence immobilière Darine,Prix Négociable Surface :138 m2 4 pièces Garage Balcon,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Birkhadem-Alger-378-203417-2.html,2017-09-13,Appartement,Birkhadem,75,3,"Description du bien
Vente Appartement Birkhadem L agence Nari , l immobilier Net et Perfect vend a Birkhadem un F3 de 75 m² , 5eme et avant dernier etage , acte et livret foncier , prix : 01 M 500 neg  Appelez-nous au : 0550 54 56 68
",15e6,Agence immobilière Nari,Prix Négociable Avec Acte Surface :75 m2 3 pièces Livret foncier Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Villa-Hydra-Alger-34271-205167-2.html,2017-09-11,Villa,Hydra,200,6,"Description du bien
Vente Villa Hydra Vente d une belle villa en R+1 à Mackley Hydra, d une superficie de 430 m², surface bâtie 200m², 6 pièces , 01 cuisine, 03 salles de bain, revêtement en dalle de sol, jardin, garage pour 1 voiture.Prix: 300 000 000,00 DA Appelez-nous au : 0550495841 / 0560060743 / 0550495842 / 0540959943 / 0560066918 / 
",NA,Agence immobilière la residence,Surface :200 m2 6 pièces Jardin Garage Balcon Cour Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Birkhadem-Alger-34271-205151-2.html,2017-09-10,Terrain,Birkhadem,588,0,"Description du bien
Vente Terrain Birkhadem Agence la résidence Vend terrain d une superficie de 588 m² avec une vieille battisse dans une résidence de Villas à Tikesraine Birkhadem, composé de deux lots mitoyens Le premier lot : superficie de 196 m² avec 1 façade de 8,45 m.Le deuxième lot : superficie de 392 m² avec une façade de 16,5 m. Terrain plat en hauteur, viabilisé pour R+2, 2 livrets foncier, accès  facile autoroute, prés de la nouvelle fac de droitNB: La vente peut se faire pour deux frères deux amis ext ...Prix: 160 000,00 DA/m² Appelez-nous au : 0550495841 / 0560060743 / 0550495842 / 0540959943 / 0560066918 / 
",NA,Agence immobilière la residence,Surface :588 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Local-Bab-El-Oued-Alger-34429-205101-2.html,2017-09-05,Local,Bab El Oued,58,0,"Description du bien
Vente Local Bab El Oued local d une superficie de 58 m2 deux façade acte + livret foncier deux redoux place commerciale prix 2 milliard 200 million neg  Appelez-nous au : 0558257858 / 0776363356 / 06 58 48 94 10
",NA,Agence immobilière ibtissam,Avec Acte Surface :58 m2 Garage Livret foncier Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-El-Mouradia-Alger-34271-205086-2.html,2017-09-04,Appartement,El Mouradia,100,3,"Description du bien
Vente Appartement El Mouradia Vente d un spacieux  appartement f3 au 5ème étage au golf d une superficie de 100 m²chauffage à gaz, petite cuisine, ascenseur, ancien carrelage, parking, calme et sécurisé, très belle vue sur la baie d AlgerPrix: 40 000 000,00 DA  Appelez-nous au : 0550495841 / 0560060743 / 0550495842 / 0540959943 / 0560066918 / 
",NA,Agence immobilière la residence,Surface :100 m2 3 pièces Ascenseur Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Villa-Alger-Centre-Alger-34271-205060-2.html,2017-09-04,Villa,Alger-Centre,120,6,"Description du bien
Vente Villa Alger-Centre Agence La résidence vend  Villa coloniale à Laperlier côté haut vers Telemly   R+1 en rénovation d une superficie de 410 m², surface bâtie de 120 m² environ, 6 pièces, une très belle vue sur la baie d Alger, garage pour (02) deux voitures, petit jardin.Quartier résidentiel.Prix: 180 000 000,00 DA  Appelez-nous au : 0550495841 / 0560060743 / 0550495842 / 0540959943 / 0560066918 / 
",NA,Agence immobilière la residence,Surface :120 m2 6 pièces Jardin Garage Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Duplex-Birkhadem-Alger-34271-205081-2.html,2017-09-04,Duplex,Birkhadem,130,7,"Description du bien
Vente Duplex Birkhadem Agence La Résidence Vent très beau Duplex de 07 pièces à Birkhadem d une superficie de 130 m² , meublé dans un quartier résidentiel fermé  avec 3 douches et 1 salle de bain  avec spa e, meubles modernes et Equipements européens, petites terrasse et garage 3/4 voitures.Prix: 80 000 000,00 DA Appelez-nous au : 0550495841 / 0560060743 / 0550495842 / 0540959943 / 0560066918 / 
",NA,Agence immobilière la residence,Avec Acte Surface :130 m2 7 pièces Meublé Garage Balcon Livret foncier Terrasse Sanitaire Gaz de ville Eau chaude,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Birkhadem-Alger-378-205080-2.html,2017-09-04,Appartement,Birkhadem,77,3,"Description du bien
Vente Appartement Birkhadem L’agence Nari
, l’immobilier Net et Perfect , vend a Ain Naadja «  630 logts » dans
un bon quartier , un F3 de 77 m² , 2eme étage , idéal pour profession libéral.
Acte et livret au prix de 01 M 400 neg  
Tel: 021
44 76 49
Fax: 021 56 56 22Mob: 0550 54 56 68 Site web: www.nari-immobilier.com 
Email : info@nari-immobilier.com
er.com Appelez-nous au : 0550 54 56 68
",NA,Agence immobilière Nari,Prix Négociable Surface :77 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Birkhadem-Alger-378-205072-2.html,2017-09-04,Terrain,Birkhadem,1100,0,"Description du bien
Vente Terrain Birkhadem L’agence Nari ,
l’immobilier Net et Perfect vend , vend a Birkhadem un superbe lot de terrain
de 1100m² «  comprenant une villa » ainsi que 02 façades de 25 m
chacune , l’une donnant dans une très belle résidence clôturée et gardée et
l’autre façade donnant sur la route national N° 01 et comprenant un Cu de R+5 .
Tel: 021 44 76
49
Fax: 021 56 56 22
Mob: 0550 54 56 68 
Site web: www.nari-immobilier.com 
Email : info@nari-immobilier.com Appelez-nous au : 0550 54 56 68
",NA,Agence immobilière Nari,NA,NA
https://www.lkeria.com/annonces/immobilier/Vente-Villa-Bir-Mourad-Rais-Alger-34557-204092-2.html,2017-08-23,Villa,Bir Mourad Rais,500,0,"Description du bien
Vente Villa Bir Mourad Rais Vend villa sup 2200m² bati 500M² en R+2 avec piscine prix 65MILLIARD NEG Appelez-nous au : 0552973302 / 021565850 / 
",65e7,Agence immobilière La grande terrasse,Prix Négociable Avec Acte Surface :500 m2 Jardin Garage,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Ouled-Fayet-Alger-280-204890-2.html,2017-08-22,Appartement,Ouled Fayet,126,3,"Description du bien
Vente Appartement Ouled Fayet Carrefour de l immobilier vend à Ouled Fayet (Résidence les
Pins) un F3 de 126 M² situé au 2ième étage, cuisine équipée, chauffage central,
parabole le tout avec acte et livret foncier avec box. Le prix est de : 3.4
Mds. Nous contacter au : (0552) 05 02 10/ (0661) 52 51 12. Email :
carrefourimmobilier1996@gmail.com.
 Appelez-nous au : 0661 525 112 / 0552 050 210 / 
",34e6,Agence immobilière CARREFOUR DE L'IMMOBILIER,Prix Négociable Surface :126 m2 3 pièces,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-Ouled-Fayet-Alger-280-204886-2.html,2017-08-22,Appartement,Ouled Fayet,80,3,"Description du bien
Vente Appartement Ouled Fayet Carrefour de l immobilier vend à Ouled Fayet (CC3) un F3 de 80
M² situé au 3ième et dernier étage dans une résidence, chauffage central et
climatisation le tout avec acte et livret foncier. Le prix est de : 1.8 Mds.
Nous contacter au : (0552) 05 02 10/ (0661) 52 51 12. Email :
carrefourimmobilier1996@gmail.com.
 Appelez-nous au : 0661 525 112 / 0552 050 210 / 
",18e6,Agence immobilière CARREFOUR DE L'IMMOBILIER,Prix Négociable Avec Acte Surface :80 m2 3 pièces,NA
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Ouled-Fayet-Alger-280-204884-2.html,2017-08-22,Terrain,Ouled Fayet,300,0,"Description du bien
Vente Terrain Ouled Fayet Carrefour de L’immobilier vend à Ouled Fayet centre un
terrain résidentiel de : 300 M² avec acte et livret foncier, le prix est de :
25 Unités/M² Ferme. Nous contacter au : (0552) 05 02 10/ (0661) 52 51 12. Email
: carrefourimmobilier1996@gmail.com.
 Appelez-nous au : 0661 525 112 / 0552 050 210 / 
",75e6,Agence immobilière CARREFOUR DE L'IMMOBILIER,Prix Fixe,NA
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Dely-Ibrahim-Alger-34557-204860-2.html,2017-08-21,Terrain,Dely Ibrahim,1800,0,"Description du bien
Vente Terrain Dely Ibrahim Vend un terrain A BOUCHEBOUK sup 1800m² avec C.U. R+4 prix 18u le m² neg Appelez-nous au : 0552973302 / 021565850 / 
",324e6,Agence immobilière La grande terrasse,Prix Négociable Avec Acte,NA
https://www.lkeria.com/annonces/immobilier/Vente-Appartement-El-Biar-Alger-34647-204812-2.html,2017-08-19,Appartement,El Biar,100,3,"Description du bien
Vente Appartement El Biar vend el biar centre F3 9 eme étage , refait à neuf 100 m² avec une vue imprenable sur baie d alger entièrement meublé 25 nègociable Appelez-nous au : 0550477708 / 0553668050 / 0540000846 / 021600596 / 
",25e6,Agence immobilière Darine,Prix Négociable Avec Acte Etage :9 Surface :100 m2 3 pièces Meublé Livret foncier Gaz de ville Electricité,9
https://www.lkeria.com/annonces/immobilier/Vente-Carcasse-Bordj-El-Kiffan-Alger-2341-204624-2.html,2017-08-05,Carcasse,Bordj El Kiffan,224,11,"Description du bien
Vente Carcasse Bordj El Kiffan vend carcasse a bordj el kiffan tres bien situee ,sup 224 m bati 160 m en R+3 avec ttes commodites  prix 55 000 000.00 DA  Appelez-nous au : 021825914 / 0554702044 / 
",55e6,Agence immobilière DAHLIA MOHAMMADIA,Surface :224 m2 11 pièces Jardin Garage Gaz de ville,NA
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Kouba-Alger-34557-204565-2.html,2017-08-02,Terrain,Kouba,300,0,"Description du bien
Vente Terrain Kouba VEND UN TRES BEAU TERRAIN CENTRE DE KOUBA SUP 300M² FACADE DE 14M.PRIX 30 U NEG Appelez-nous au : 0552973302 / 021565850 / 
",9e7,Agence immobilière La grande terrasse,Avec Acte Surface :300 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Birtouta-Alger-280-204552-2.html,2017-08-01,Terrain,Birtouta,500,0,"Description du bien
Vente Terrain Birtouta Vends à Birtouta un terrain hautement résidentiel de : 500
M², une façade de : 17 Mètres avec acte et livret foncier, le prix est de
: 10 Unités/M². Nous contacter au : (0552) 05 02 10/ (0661) 52 51 12. Email :
carrefourimmobilier1996@gmail.com.
 Appelez-nous au : 0661 525 112 / 0552 050 210 / 
",5e7,Agence immobilière CARREFOUR DE L'IMMOBILIER,Prix Fixe Avec Acte Surface :500 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Rouiba-Alger-280-204551-2.html,2017-08-01,Terrain,Rouiba,1e4,0,"Description du bien
Vente Terrain Rouiba Carrefour de L’immobilier vend à la zone industrielle de
Rouiba un terrain de : 10.000 M² avec acte et livret foncier, le prix est de : 75.000
DA/M² idéal pour tout projet industriel. Nous contacter au : (0552) 05 02 10/
(0661) 52 51 12. Email : carrefourimmobilier1996@gmail.com.
 Appelez-nous au : 0661 525 112 / 0552 050 210 / 
",75e7,Agence immobilière CARREFOUR DE L'IMMOBILIER,Prix Négociable Avec Acte Surface :10000 m2,NA
https://www.lkeria.com/annonces/immobilier/Vente-Terrain-Rouiba-Alger-280-204550-2.html,2017-08-01,Terrain,Rouiba,6800,0,"Description du bien
Vente Terrain Rouiba Carrefour de L’immobilier vend à la zone industrielle de
Rouiba un terrain de : 6800 M² avec acte et livret foncier, le prix est de : 75.000
DA/M² idéal pour tout projet industriel. Nous contacter au : (0552) 05 02 10/
(0661) 52 51 12. Email : carrefourimmobilier1996@gmail.com.
 Appelez-nous au : 0661 525 112 / 0552 050 210 / 
",51e7,Agence immobilière CARREFOUR DE L'IMMOBILIER,Prix Négociable Avec Acte Surface :6800 m2,NA
